day_type,hour,wm_start_time_step,wm_end_time_step,load_profile
1,14,15825,15834,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,15,15825,15834,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,16,15825,15834,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,17,15825,15834,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,18,15825,15834,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,19,15825,15834,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,20,-1,-1,[]
1,21,-1,-1,[]
1,22,-1,-1,[]
1,23,-1,-1,[]
1,24,-1,-1,[]
2,1,-1,-1,[]
2,2,-1,-1,[]
2,3,-1,-1,[]
2,4,-1,-1,[]
2,5,-1,-1,[]
2,6,-1,-1,[]
2,7,-1,-1,[]
2,8,-1,-1,[]
2,9,-1,-1,[]
2,10,15849,15858,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,11,15849,15858,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,12,15849,15858,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,13,15849,15858,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,14,15849,15858,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,15,15849,15858,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,16,15849,15858,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,17,15849,15858,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,18,15849,15858,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,19,15849,15858,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,20,-1,-1,[]
2,21,-1,-1,[]
2,22,-1,-1,[]
2,23,-1,-1,[]
2,24,-1,-1,[]
3,1,-1,-1,[]
3,2,-1,-1,[]
3,3,-1,-1,[]
3,4,-1,-1,[]
3,5,-1,-1,[]
3,6,-1,-1,[]
3,7,-1,-1,[]
3,8,-1,-1,[]
3,9,-1,-1,[]
3,10,15873,15882,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,11,15873,15882,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,12,15873,15882,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,13,15873,15882,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,14,15873,15882,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,15,15873,15882,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,16,15873,15882,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,17,15873,15882,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,18,15873,15882,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,19,15873,15882,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,20,-1,-1,[]
3,21,-1,-1,[]
3,22,-1,-1,[]
3,23,-1,-1,[]
3,24,-1,-1,[]
4,1,-1,-1,[]
4,2,-1,-1,[]
4,3,-1,-1,[]
4,4,-1,-1,[]
4,5,-1,-1,[]
4,6,-1,-1,[]
4,7,-1,-1,[]
4,8,-1,-1,[]
4,9,-1,-1,[]
4,10,15897,15906,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,11,15897,15906,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,12,15897,15906,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,13,15897,15906,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,14,15897,15906,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,15,15897,15906,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,16,15897,15906,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,17,15897,15906,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,18,15897,15906,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,19,15897,15906,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,20,-1,-1,[]
4,21,-1,-1,[]
4,22,-1,-1,[]
4,23,-1,-1,[]
4,24,-1,-1,[]
5,1,-1,-1,[]
5,2,-1,-1,[]
5,3,-1,-1,[]
5,4,-1,-1,[]
5,5,-1,-1,[]
5,6,-1,-1,[]
5,7,-1,-1,[]
5,8,-1,-1,[]
5,9,-1,-1,[]
5,10,15921,15930,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,11,15921,15930,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,12,15921,15930,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,13,15921,15930,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,14,15921,15930,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,15,15921,15930,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,16,15921,15930,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,17,15921,15930,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,18,15921,15930,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,19,15921,15930,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,20,-1,-1,[]
5,21,-1,-1,[]
5,22,-1,-1,[]
5,23,-1,-1,[]
5,24,-1,-1,[]
6,1,-1,-1,[]
6,2,-1,-1,[]
6,3,-1,-1,[]
6,4,-1,-1,[]
6,5,-1,-1,[]
6,6,-1,-1,[]
6,7,-1,-1,[]
6,8,-1,-1,[]
6,9,-1,-1,[]
6,10,15945,15954,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,11,15945,15954,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,12,15945,15954,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,13,15945,15954,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,14,15945,15954,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,15,15945,15954,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,16,15945,15954,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,17,15945,15954,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,18,15945,15954,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,19,15945,15954,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,20,-1,-1,[]
6,21,-1,-1,[]
6,22,-1,-1,[]
6,23,-1,-1,[]
6,24,-1,-1,[]
7,1,-1,-1,[]
7,2,-1,-1,[]
7,3,-1,-1,[]
7,4,-1,-1,[]
7,5,-1,-1,[]
7,6,-1,-1,[]
7,7,-1,-1,[]
7,8,-1,-1,[]
7,9,-1,-1,[]
7,10,15969,15978,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,11,15969,15978,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,12,15969,15978,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,13,15969,15978,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,14,15969,15978,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,15,15969,15978,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,16,15969,15978,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,17,15969,15978,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,18,15969,15978,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,19,15969,15978,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,20,-1,-1,[]
7,21,-1,-1,[]
7,22,-1,-1,[]
7,23,-1,-1,[]
7,24,-1,-1,[]
1,1,-1,-1,[]
1,2,-1,-1,[]
1,3,-1,-1,[]
1,4,-1,-1,[]
1,5,-1,-1,[]
1,6,-1,-1,[]
1,7,-1,-1,[]
1,8,-1,-1,[]
1,9,-1,-1,[]
1,10,15993,16002,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,11,15993,16002,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,12,15993,16002,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,13,15993,16002,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,14,15993,16002,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,15,15993,16002,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,16,15993,16002,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,17,15993,16002,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,18,15993,16002,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,19,15993,16002,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,20,-1,-1,[]
1,21,-1,-1,[]
1,22,-1,-1,[]
1,23,-1,-1,[]
1,24,-1,-1,[]
2,1,-1,-1,[]
2,2,-1,-1,[]
2,3,-1,-1,[]
2,4,-1,-1,[]
2,5,-1,-1,[]
2,6,-1,-1,[]
2,7,-1,-1,[]
2,8,-1,-1,[]
2,9,-1,-1,[]
2,10,16017,16026,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,11,16017,16026,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,12,16017,16026,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,13,16017,16026,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,14,16017,16026,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,15,16017,16026,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,16,16017,16026,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,17,16017,16026,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,18,16017,16026,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,19,16017,16026,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,20,-1,-1,[]
2,21,-1,-1,[]
2,22,-1,-1,[]
2,23,-1,-1,[]
2,24,-1,-1,[]
3,1,-1,-1,[]
3,2,-1,-1,[]
3,3,-1,-1,[]
3,4,-1,-1,[]
3,5,-1,-1,[]
3,6,-1,-1,[]
3,7,-1,-1,[]
3,8,-1,-1,[]
3,9,-1,-1,[]
3,10,16041,16050,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,11,16041,16050,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,12,16041,16050,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,13,16041,16050,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,14,16041,16050,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,15,16041,16050,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,16,16041,16050,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,17,16041,16050,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,18,16041,16050,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,19,16041,16050,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,20,-1,-1,[]
3,21,-1,-1,[]
3,22,-1,-1,[]
3,23,-1,-1,[]
3,24,-1,-1,[]
4,1,-1,-1,[]
4,2,-1,-1,[]
4,3,-1,-1,[]
4,4,-1,-1,[]
4,5,-1,-1,[]
4,6,-1,-1,[]
4,7,-1,-1,[]
4,8,-1,-1,[]
4,9,-1,-1,[]
4,10,16065,16074,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,11,16065,16074,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,12,16065,16074,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,13,16065,16074,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,14,16065,16074,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,15,16065,16074,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,16,16065,16074,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,17,16065,16074,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,18,16065,16074,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,19,16065,16074,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,20,-1,-1,[]
4,21,-1,-1,[]
4,22,-1,-1,[]
4,23,-1,-1,[]
4,24,-1,-1,[]
5,1,-1,-1,[]
5,2,-1,-1,[]
5,3,-1,-1,[]
5,4,-1,-1,[]
5,5,-1,-1,[]
5,6,-1,-1,[]
5,7,-1,-1,[]
5,8,-1,-1,[]
5,9,-1,-1,[]
5,10,16089,16098,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,11,16089,16098,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,12,16089,16098,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,13,16089,16098,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,14,16089,16098,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,15,16089,16098,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,16,16089,16098,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,17,16089,16098,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,18,16089,16098,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,19,16089,16098,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,20,-1,-1,[]
5,21,-1,-1,[]
5,22,-1,-1,[]
5,23,-1,-1,[]
5,24,-1,-1,[]
6,1,-1,-1,[]
6,2,-1,-1,[]
6,3,-1,-1,[]
6,4,-1,-1,[]
6,5,-1,-1,[]
6,6,-1,-1,[]
6,7,-1,-1,[]
6,8,-1,-1,[]
6,9,-1,-1,[]
6,10,16113,16122,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,11,16113,16122,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,12,16113,16122,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,13,16113,16122,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,14,16113,16122,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,15,16113,16122,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,16,16113,16122,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,17,16113,16122,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,18,16113,16122,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,19,16113,16122,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,20,-1,-1,[]
6,21,-1,-1,[]
6,22,-1,-1,[]
6,23,-1,-1,[]
6,24,-1,-1,[]
7,1,-1,-1,[]
7,2,-1,-1,[]
7,3,-1,-1,[]
7,4,-1,-1,[]
7,5,-1,-1,[]
7,6,-1,-1,[]
7,7,-1,-1,[]
7,8,-1,-1,[]
7,9,-1,-1,[]
7,10,16137,16146,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,11,16137,16146,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,12,16137,16146,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,13,16137,16146,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,14,16137,16146,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,15,16137,16146,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,16,16137,16146,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,17,16137,16146,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,18,16137,16146,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,19,16137,16146,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,20,-1,-1,[]
7,21,-1,-1,[]
7,22,-1,-1,[]
7,23,-1,-1,[]
7,24,-1,-1,[]
1,1,-1,-1,[]
1,2,-1,-1,[]
1,3,-1,-1,[]
1,4,-1,-1,[]
1,5,-1,-1,[]
1,6,-1,-1,[]
1,7,-1,-1,[]
1,8,-1,-1,[]
1,9,-1,-1,[]
1,10,16161,16170,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,11,16161,16170,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,12,16161,16170,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,13,16161,16170,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,14,16161,16170,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,15,16161,16170,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,16,16161,16170,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,17,16161,16170,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,18,16161,16170,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,19,16161,16170,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,20,-1,-1,[]
1,21,-1,-1,[]
1,22,-1,-1,[]
1,23,-1,-1,[]
1,24,-1,-1,[]
2,1,-1,-1,[]
2,2,-1,-1,[]
2,3,-1,-1,[]
2,4,-1,-1,[]
2,5,-1,-1,[]
2,6,-1,-1,[]
2,7,-1,-1,[]
2,8,-1,-1,[]
2,9,-1,-1,[]
2,10,16185,16194,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,11,16185,16194,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,12,16185,16194,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,13,16185,16194,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,14,16185,16194,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,15,16185,16194,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,16,16185,16194,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,17,16185,16194,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,18,16185,16194,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,19,16185,16194,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,20,-1,-1,[]
2,21,-1,-1,[]
2,22,-1,-1,[]
2,23,-1,-1,[]
2,24,-1,-1,[]
3,1,-1,-1,[]
3,2,-1,-1,[]
3,3,-1,-1,[]
3,4,-1,-1,[]
3,5,-1,-1,[]
3,6,-1,-1,[]
3,7,-1,-1,[]
3,8,-1,-1,[]
3,9,-1,-1,[]
3,10,16209,16218,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,11,16209,16218,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,12,16209,16218,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,13,16209,16218,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,14,16209,16218,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,15,16209,16218,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,16,16209,16218,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,17,16209,16218,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,18,16209,16218,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,19,16209,16218,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,20,-1,-1,[]
3,21,-1,-1,[]
3,22,-1,-1,[]
3,23,-1,-1,[]
3,24,-1,-1,[]
4,1,-1,-1,[]
4,2,-1,-1,[]
4,3,-1,-1,[]
4,4,-1,-1,[]
4,5,-1,-1,[]
4,6,-1,-1,[]
4,7,-1,-1,[]
4,8,-1,-1,[]
4,9,-1,-1,[]
4,10,16233,16242,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,11,16233,16242,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,12,16233,16242,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,13,16233,16242,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,14,16233,16242,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,15,16233,16242,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,16,16233,16242,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,17,16233,16242,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,18,16233,16242,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,19,16233,16242,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,20,-1,-1,[]
4,21,-1,-1,[]
4,22,-1,-1,[]
4,23,-1,-1,[]
4,24,-1,-1,[]
5,1,-1,-1,[]
5,2,-1,-1,[]
5,3,-1,-1,[]
5,4,-1,-1,[]
5,5,-1,-1,[]
5,6,-1,-1,[]
5,7,-1,-1,[]
5,8,-1,-1,[]
5,9,-1,-1,[]
5,10,16257,16266,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,11,16257,16266,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,12,16257,16266,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,13,16257,16266,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,14,16257,16266,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,15,16257,16266,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,16,16257,16266,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,17,16257,16266,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,18,16257,16266,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,19,16257,16266,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,20,-1,-1,[]
5,21,-1,-1,[]
5,22,-1,-1,[]
5,23,-1,-1,[]
5,24,-1,-1,[]
6,1,-1,-1,[]
6,2,-1,-1,[]
6,3,-1,-1,[]
6,4,-1,-1,[]
6,5,-1,-1,[]
6,6,-1,-1,[]
6,7,-1,-1,[]
6,8,-1,-1,[]
6,9,-1,-1,[]
6,10,16281,16290,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,11,16281,16290,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,12,16281,16290,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,13,16281,16290,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,14,16281,16290,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,15,16281,16290,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,16,16281,16290,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,17,16281,16290,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,18,16281,16290,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,19,16281,16290,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,20,-1,-1,[]
6,21,-1,-1,[]
6,22,-1,-1,[]
6,23,-1,-1,[]
6,24,-1,-1,[]
7,1,-1,-1,[]
7,2,-1,-1,[]
7,3,-1,-1,[]
7,4,-1,-1,[]
7,5,-1,-1,[]
7,6,-1,-1,[]
7,7,-1,-1,[]
7,8,-1,-1,[]
7,9,-1,-1,[]
7,10,16305,16314,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,11,16305,16314,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,12,16305,16314,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,13,16305,16314,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,14,16305,16314,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,15,16305,16314,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,16,16305,16314,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,17,16305,16314,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,18,16305,16314,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,19,16305,16314,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,20,-1,-1,[]
7,21,-1,-1,[]
7,22,-1,-1,[]
7,23,-1,-1,[]
7,24,-1,-1,[]
1,1,-1,-1,[]
1,2,-1,-1,[]
1,3,-1,-1,[]
1,4,-1,-1,[]
1,5,-1,-1,[]
1,6,-1,-1,[]
1,7,-1,-1,[]
1,8,-1,-1,[]
1,9,-1,-1,[]
1,10,16329,16338,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,11,16329,16338,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,12,16329,16338,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,13,16329,16338,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,14,16329,16338,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,15,16329,16338,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,16,16329,16338,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,17,16329,16338,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,18,16329,16338,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,19,16329,16338,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,20,-1,-1,[]
1,21,-1,-1,[]
1,22,-1,-1,[]
1,23,-1,-1,[]
1,24,-1,-1,[]
2,1,-1,-1,[]
2,2,-1,-1,[]
2,3,-1,-1,[]
2,4,-1,-1,[]
2,5,-1,-1,[]
2,6,-1,-1,[]
2,7,-1,-1,[]
2,8,-1,-1,[]
2,9,-1,-1,[]
2,10,16353,16362,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,11,16353,16362,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,12,16353,16362,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,13,16353,16362,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,14,16353,16362,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,15,16353,16362,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,16,16353,16362,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,17,16353,16362,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,18,16353,16362,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,19,16353,16362,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,20,-1,-1,[]
2,21,-1,-1,[]
2,22,-1,-1,[]
2,23,-1,-1,[]
2,24,-1,-1,[]
3,1,-1,-1,[]
3,2,-1,-1,[]
3,3,-1,-1,[]
3,4,-1,-1,[]
3,5,-1,-1,[]
3,6,-1,-1,[]
3,7,-1,-1,[]
3,8,-1,-1,[]
3,9,-1,-1,[]
3,10,16377,16386,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,11,16377,16386,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,12,16377,16386,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,13,16377,16386,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,14,16377,16386,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,15,16377,16386,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,16,16377,16386,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,17,16377,16386,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,18,16377,16386,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,19,16377,16386,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,20,-1,-1,[]
3,21,-1,-1,[]
3,22,-1,-1,[]
3,23,-1,-1,[]
3,24,-1,-1,[]
4,1,-1,-1,[]
4,2,-1,-1,[]
4,3,-1,-1,[]
4,4,-1,-1,[]
4,5,-1,-1,[]
4,6,-1,-1,[]
4,7,-1,-1,[]
4,8,-1,-1,[]
4,9,-1,-1,[]
4,10,16401,16410,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,11,16401,16410,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,12,16401,16410,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,13,16401,16410,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,14,16401,16410,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,15,16401,16410,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,16,16401,16410,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,17,16401,16410,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,18,16401,16410,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,19,16401,16410,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,20,-1,-1,[]
4,21,-1,-1,[]
4,22,-1,-1,[]
4,23,-1,-1,[]
4,24,-1,-1,[]
5,1,-1,-1,[]
5,2,-1,-1,[]
5,3,-1,-1,[]
5,4,-1,-1,[]
5,5,-1,-1,[]
5,6,-1,-1,[]
5,7,-1,-1,[]
5,8,-1,-1,[]
5,9,-1,-1,[]
5,10,16425,16434,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,11,16425,16434,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,12,16425,16434,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,13,16425,16434,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,14,16425,16434,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,15,16425,16434,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,16,16425,16434,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,17,16425,16434,"[44.000000, 52.800000, 44.000000, 35.200000]"
