day_type,hour,wm_start_time_step,wm_end_time_step,load_profile
5,19,-1,-1,[]
5,20,-1,-1,[]
5,21,-1,-1,[]
5,22,-1,-1,[]
5,23,-1,-1,[]
5,24,-1,-1,[]
6,1,-1,-1,[]
6,2,-1,-1,[]
6,3,-1,-1,[]
6,4,-1,-1,[]
6,5,-1,-1,[]
6,6,-1,-1,[]
6,7,-1,-1,[]
6,8,-1,-1,[]
6,9,-1,-1,[]
6,10,-1,-1,[]
6,11,-1,-1,[]
6,12,-1,-1,[]
6,13,-1,-1,[]
6,14,-1,-1,[]
6,15,-1,-1,[]
6,16,-1,-1,[]
6,17,-1,-1,[]
6,18,-1,-1,[]
6,19,-1,-1,[]
6,20,-1,-1,[]
6,21,-1,-1,[]
6,22,-1,-1,[]
6,23,-1,-1,[]
6,24,-1,-1,[]
7,1,-1,-1,[]
7,2,-1,-1,[]
7,3,-1,-1,[]
7,4,-1,-1,[]
7,5,-1,-1,[]
7,6,-1,-1,[]
7,7,-1,-1,[]
7,8,-1,-1,[]
7,9,-1,-1,[]
7,10,-1,-1,[]
7,11,-1,-1,[]
7,12,-1,-1,[]
7,13,-1,-1,[]
7,14,-1,-1,[]
7,15,-1,-1,[]
7,16,-1,-1,[]
7,17,-1,-1,[]
7,18,-1,-1,[]
7,19,-1,-1,[]
7,20,-1,-1,[]
7,21,-1,-1,[]
7,22,-1,-1,[]
7,23,-1,-1,[]
7,24,-1,-1,[]
1,1,-1,-1,[]
1,2,-1,-1,[]
1,3,-1,-1,[]
1,4,-1,-1,[]
1,5,-1,-1,[]
1,6,-1,-1,[]
1,7,16326,16335,"[6.660000, 5.180000, 2.960000]"
1,8,16326,16335,"[6.660000, 5.180000, 2.960000]"
1,9,16326,16335,"[6.660000, 5.180000, 2.960000]"
1,10,16326,16335,"[6.660000, 5.180000, 2.960000]"
1,11,16326,16335,"[6.660000, 5.180000, 2.960000]"
1,12,16326,16335,"[6.660000, 5.180000, 2.960000]"
1,13,16326,16335,"[6.660000, 5.180000, 2.960000]"
1,14,16326,16335,"[6.660000, 5.180000, 2.960000]"
1,15,16326,16335,"[6.660000, 5.180000, 2.960000]"
1,16,16326,16335,"[6.660000, 5.180000, 2.960000]"
1,17,-1,-1,[]
1,18,-1,-1,[]
1,19,-1,-1,[]
1,20,-1,-1,[]
1,21,-1,-1,[]
1,22,-1,-1,[]
1,23,-1,-1,[]
1,24,-1,-1,[]
2,1,-1,-1,[]
2,2,-1,-1,[]
2,3,-1,-1,[]
2,4,-1,-1,[]
2,5,-1,-1,[]
2,6,-1,-1,[]
2,7,16350,16359,"[6.660000, 5.180000, 2.960000]"
2,8,16350,16359,"[6.660000, 5.180000, 2.960000]"
2,9,16350,16359,"[6.660000, 5.180000, 2.960000]"
2,10,16350,16359,"[6.660000, 5.180000, 2.960000]"
2,11,16350,16359,"[6.660000, 5.180000, 2.960000]"
2,12,16350,16359,"[6.660000, 5.180000, 2.960000]"
2,13,16350,16359,"[6.660000, 5.180000, 2.960000]"
2,14,16350,16359,"[6.660000, 5.180000, 2.960000]"
2,15,16350,16359,"[6.660000, 5.180000, 2.960000]"
2,16,16350,16359,"[6.660000, 5.180000, 2.960000]"
2,17,-1,-1,[]
2,18,-1,-1,[]
2,19,-1,-1,[]
2,20,-1,-1,[]
2,21,-1,-1,[]
2,22,-1,-1,[]
2,23,-1,-1,[]
2,24,-1,-1,[]
3,1,-1,-1,[]
3,2,-1,-1,[]
3,3,-1,-1,[]
3,4,-1,-1,[]
3,5,-1,-1,[]
3,6,-1,-1,[]
3,7,16374,16383,"[6.660000, 5.180000, 2.960000]"
3,8,16374,16383,"[6.660000, 5.180000, 2.960000]"
3,9,16374,16383,"[6.660000, 5.180000, 2.960000]"
3,10,16374,16383,"[6.660000, 5.180000, 2.960000]"
3,11,16374,16383,"[6.660000, 5.180000, 2.960000]"
3,12,16374,16383,"[6.660000, 5.180000, 2.960000]"
3,13,16374,16383,"[6.660000, 5.180000, 2.960000]"
3,14,16374,16383,"[6.660000, 5.180000, 2.960000]"
3,15,16374,16383,"[6.660000, 5.180000, 2.960000]"
3,16,16374,16383,"[6.660000, 5.180000, 2.960000]"
3,17,-1,-1,[]
3,18,-1,-1,[]
3,19,-1,-1,[]
3,20,-1,-1,[]
3,21,-1,-1,[]
3,22,-1,-1,[]
3,23,-1,-1,[]
3,24,-1,-1,[]
4,1,-1,-1,[]
4,2,-1,-1,[]
4,3,-1,-1,[]
4,4,-1,-1,[]
4,5,-1,-1,[]
4,6,-1,-1,[]
4,7,16398,16407,"[6.660000, 5.180000, 2.960000]"
4,8,16398,16407,"[6.660000, 5.180000, 2.960000]"
4,9,16398,16407,"[6.660000, 5.180000, 2.960000]"
4,10,16398,16407,"[6.660000, 5.180000, 2.960000]"
4,11,16398,16407,"[6.660000, 5.180000, 2.960000]"
4,12,16398,16407,"[6.660000, 5.180000, 2.960000]"
4,13,16398,16407,"[6.660000, 5.180000, 2.960000]"
4,14,16398,16407,"[6.660000, 5.180000, 2.960000]"
4,15,16398,16407,"[6.660000, 5.180000, 2.960000]"
4,16,16398,16407,"[6.660000, 5.180000, 2.960000]"
4,17,-1,-1,[]
4,18,-1,-1,[]
4,19,-1,-1,[]
4,20,-1,-1,[]
4,21,-1,-1,[]
4,22,-1,-1,[]
4,23,-1,-1,[]
4,24,-1,-1,[]
5,1,-1,-1,[]
5,2,-1,-1,[]
5,3,-1,-1,[]
5,4,-1,-1,[]
5,5,-1,-1,[]
5,6,-1,-1,[]
5,7,16422,16431,"[6.660000, 5.180000, 2.960000]"
5,8,16422,16431,"[6.660000, 5.180000, 2.960000]"
5,9,16422,16431,"[6.660000, 5.180000, 2.960000]"
5,10,16422,16431,"[6.660000, 5.180000, 2.960000]"
5,11,16422,16431,"[6.660000, 5.180000, 2.960000]"
5,12,16422,16431,"[6.660000, 5.180000, 2.960000]"
5,13,16422,16431,"[6.660000, 5.180000, 2.960000]"
5,14,16422,16431,"[6.660000, 5.180000, 2.960000]"
5,15,16422,16431,"[6.660000, 5.180000, 2.960000]"
5,16,16422,16431,"[6.660000, 5.180000, 2.960000]"
5,17,-1,-1,[]
5,18,-1,-1,[]
5,19,-1,-1,[]
5,20,-1,-1,[]
5,21,-1,-1,[]
5,22,-1,-1,[]
5,23,-1,-1,[]
5,24,-1,-1,[]
6,1,-1,-1,[]
6,2,-1,-1,[]
6,3,-1,-1,[]
6,4,-1,-1,[]
6,5,-1,-1,[]
6,6,-1,-1,[]
6,7,-1,-1,[]
6,8,-1,-1,[]
6,9,-1,-1,[]
6,10,-1,-1,[]
6,11,-1,-1,[]
6,12,-1,-1,[]
6,13,-1,-1,[]
6,14,-1,-1,[]
6,15,-1,-1,[]
6,16,-1,-1,[]
6,17,-1,-1,[]
6,18,-1,-1,[]
6,19,-1,-1,[]
6,20,-1,-1,[]
6,21,-1,-1,[]
6,22,-1,-1,[]
6,23,-1,-1,[]
6,24,-1,-1,[]
7,1,-1,-1,[]
7,2,-1,-1,[]
7,3,-1,-1,[]
7,4,-1,-1,[]
7,5,-1,-1,[]
7,6,-1,-1,[]
7,7,-1,-1,[]
7,8,-1,-1,[]
7,9,-1,-1,[]
7,10,-1,-1,[]
7,11,-1,-1,[]
7,12,-1,-1,[]
7,13,-1,-1,[]
7,14,-1,-1,[]
7,15,-1,-1,[]
7,16,-1,-1,[]
7,17,-1,-1,[]
7,18,-1,-1,[]
7,19,-1,-1,[]
7,20,-1,-1,[]
7,21,-1,-1,[]
7,22,-1,-1,[]
7,23,-1,-1,[]
7,24,-1,-1,[]
1,1,-1,-1,[]
1,2,-1,-1,[]
1,3,-1,-1,[]
1,4,-1,-1,[]
1,5,-1,-1,[]
1,6,-1,-1,[]
1,7,16494,16503,"[6.660000, 5.180000, 2.960000]"
1,8,16494,16503,"[6.660000, 5.180000, 2.960000]"
1,9,16494,16503,"[6.660000, 5.180000, 2.960000]"
1,10,16494,16503,"[6.660000, 5.180000, 2.960000]"
1,11,16494,16503,"[6.660000, 5.180000, 2.960000]"
1,12,16494,16503,"[6.660000, 5.180000, 2.960000]"
1,13,16494,16503,"[6.660000, 5.180000, 2.960000]"
1,14,16494,16503,"[6.660000, 5.180000, 2.960000]"
1,15,16494,16503,"[6.660000, 5.180000, 2.960000]"
1,16,16494,16503,"[6.660000, 5.180000, 2.960000]"
1,17,-1,-1,[]
1,18,-1,-1,[]
1,19,-1,-1,[]
1,20,-1,-1,[]
1,21,-1,-1,[]
1,22,-1,-1,[]
1,23,-1,-1,[]
1,24,-1,-1,[]
2,1,-1,-1,[]
2,2,-1,-1,[]
2,3,-1,-1,[]
2,4,-1,-1,[]
2,5,-1,-1,[]
2,6,-1,-1,[]
2,7,16518,16527,"[6.660000, 5.180000, 2.960000]"
2,8,16518,16527,"[6.660000, 5.180000, 2.960000]"
2,9,16518,16527,"[6.660000, 5.180000, 2.960000]"
2,10,16518,16527,"[6.660000, 5.180000, 2.960000]"
2,11,16518,16527,"[6.660000, 5.180000, 2.960000]"
2,12,16518,16527,"[6.660000, 5.180000, 2.960000]"
2,13,16518,16527,"[6.660000, 5.180000, 2.960000]"
2,14,16518,16527,"[6.660000, 5.180000, 2.960000]"
2,15,16518,16527,"[6.660000, 5.180000, 2.960000]"
2,16,16518,16527,"[6.660000, 5.180000, 2.960000]"
2,17,-1,-1,[]
2,18,-1,-1,[]
2,19,-1,-1,[]
2,20,-1,-1,[]
2,21,-1,-1,[]
2,22,-1,-1,[]
2,23,-1,-1,[]
2,24,-1,-1,[]
3,1,-1,-1,[]
3,2,-1,-1,[]
3,3,-1,-1,[]
3,4,-1,-1,[]
3,5,-1,-1,[]
3,6,-1,-1,[]
3,7,16542,16551,"[6.660000, 5.180000, 2.960000]"
3,8,16542,16551,"[6.660000, 5.180000, 2.960000]"
3,9,16542,16551,"[6.660000, 5.180000, 2.960000]"
3,10,16542,16551,"[6.660000, 5.180000, 2.960000]"
3,11,16542,16551,"[6.660000, 5.180000, 2.960000]"
3,12,16542,16551,"[6.660000, 5.180000, 2.960000]"
3,13,16542,16551,"[6.660000, 5.180000, 2.960000]"
3,14,16542,16551,"[6.660000, 5.180000, 2.960000]"
3,15,16542,16551,"[6.660000, 5.180000, 2.960000]"
3,16,16542,16551,"[6.660000, 5.180000, 2.960000]"
3,17,-1,-1,[]
3,18,-1,-1,[]
3,19,-1,-1,[]
3,20,-1,-1,[]
3,21,-1,-1,[]
3,22,-1,-1,[]
3,23,-1,-1,[]
3,24,-1,-1,[]
4,1,-1,-1,[]
4,2,-1,-1,[]
4,3,-1,-1,[]
4,4,-1,-1,[]
4,5,-1,-1,[]
4,6,-1,-1,[]
4,7,16566,16575,"[6.660000, 5.180000, 2.960000]"
4,8,16566,16575,"[6.660000, 5.180000, 2.960000]"
4,9,16566,16575,"[6.660000, 5.180000, 2.960000]"
4,10,16566,16575,"[6.660000, 5.180000, 2.960000]"
4,11,16566,16575,"[6.660000, 5.180000, 2.960000]"
4,12,16566,16575,"[6.660000, 5.180000, 2.960000]"
4,13,16566,16575,"[6.660000, 5.180000, 2.960000]"
4,14,16566,16575,"[6.660000, 5.180000, 2.960000]"
4,15,16566,16575,"[6.660000, 5.180000, 2.960000]"
4,16,16566,16575,"[6.660000, 5.180000, 2.960000]"
4,17,-1,-1,[]
4,18,-1,-1,[]
4,19,-1,-1,[]
4,20,-1,-1,[]
4,21,-1,-1,[]
4,22,-1,-1,[]
4,23,-1,-1,[]
4,24,-1,-1,[]
5,1,-1,-1,[]
5,2,-1,-1,[]
5,3,-1,-1,[]
5,4,-1,-1,[]
5,5,-1,-1,[]
5,6,-1,-1,[]
5,7,16590,16599,"[6.660000, 5.180000, 2.960000]"
5,8,16590,16599,"[6.660000, 5.180000, 2.960000]"
5,9,16590,16599,"[6.660000, 5.180000, 2.960000]"
5,10,16590,16599,"[6.660000, 5.180000, 2.960000]"
5,11,16590,16599,"[6.660000, 5.180000, 2.960000]"
5,12,16590,16599,"[6.660000, 5.180000, 2.960000]"
5,13,16590,16599,"[6.660000, 5.180000, 2.960000]"
5,14,16590,16599,"[6.660000, 5.180000, 2.960000]"
5,15,16590,16599,"[6.660000, 5.180000, 2.960000]"
5,16,16590,16599,"[6.660000, 5.180000, 2.960000]"
5,17,-1,-1,[]
5,18,-1,-1,[]
5,19,-1,-1,[]
5,20,-1,-1,[]
5,21,-1,-1,[]
5,22,-1,-1,[]
5,23,-1,-1,[]
5,24,-1,-1,[]
6,1,-1,-1,[]
6,2,-1,-1,[]
6,3,-1,-1,[]
6,4,-1,-1,[]
6,5,-1,-1,[]
6,6,-1,-1,[]
6,7,-1,-1,[]
6,8,-1,-1,[]
6,9,-1,-1,[]
6,10,-1,-1,[]
6,11,-1,-1,[]
6,12,-1,-1,[]
6,13,-1,-1,[]
6,14,-1,-1,[]
6,15,-1,-1,[]
6,16,-1,-1,[]
6,17,-1,-1,[]
6,18,-1,-1,[]
6,19,-1,-1,[]
6,20,-1,-1,[]
6,21,-1,-1,[]
6,22,-1,-1,[]
6,23,-1,-1,[]
6,24,-1,-1,[]
7,1,-1,-1,[]
7,2,-1,-1,[]
7,3,-1,-1,[]
7,4,-1,-1,[]
7,5,-1,-1,[]
7,6,-1,-1,[]
7,7,-1,-1,[]
7,8,-1,-1,[]
7,9,-1,-1,[]
7,10,-1,-1,[]
7,11,-1,-1,[]
7,12,-1,-1,[]
7,13,-1,-1,[]
7,14,-1,-1,[]
7,15,-1,-1,[]
7,16,-1,-1,[]
7,17,-1,-1,[]
7,18,-1,-1,[]
7,19,-1,-1,[]
7,20,-1,-1,[]
7,21,-1,-1,[]
7,22,-1,-1,[]
7,23,-1,-1,[]
7,24,-1,-1,[]
1,1,-1,-1,[]
1,2,-1,-1,[]
1,3,-1,-1,[]
1,4,-1,-1,[]
1,5,-1,-1,[]
1,6,-1,-1,[]
1,7,16662,16671,"[6.660000, 5.180000, 2.960000]"
1,8,16662,16671,"[6.660000, 5.180000, 2.960000]"
1,9,16662,16671,"[6.660000, 5.180000, 2.960000]"
1,10,16662,16671,"[6.660000, 5.180000, 2.960000]"
1,11,16662,16671,"[6.660000, 5.180000, 2.960000]"
1,12,16662,16671,"[6.660000, 5.180000, 2.960000]"
1,13,16662,16671,"[6.660000, 5.180000, 2.960000]"
1,14,16662,16671,"[6.660000, 5.180000, 2.960000]"
1,15,16662,16671,"[6.660000, 5.180000, 2.960000]"
1,16,16662,16671,"[6.660000, 5.180000, 2.960000]"
1,17,-1,-1,[]
1,18,-1,-1,[]
1,19,-1,-1,[]
1,20,-1,-1,[]
1,21,-1,-1,[]
1,22,-1,-1,[]
1,23,-1,-1,[]
1,24,-1,-1,[]
2,1,-1,-1,[]
2,2,-1,-1,[]
2,3,-1,-1,[]
2,4,-1,-1,[]
2,5,-1,-1,[]
2,6,-1,-1,[]
2,7,16686,16695,"[6.660000, 5.180000, 2.960000]"
2,8,16686,16695,"[6.660000, 5.180000, 2.960000]"
2,9,16686,16695,"[6.660000, 5.180000, 2.960000]"
2,10,16686,16695,"[6.660000, 5.180000, 2.960000]"
2,11,16686,16695,"[6.660000, 5.180000, 2.960000]"
2,12,16686,16695,"[6.660000, 5.180000, 2.960000]"
2,13,16686,16695,"[6.660000, 5.180000, 2.960000]"
2,14,16686,16695,"[6.660000, 5.180000, 2.960000]"
2,15,16686,16695,"[6.660000, 5.180000, 2.960000]"
2,16,16686,16695,"[6.660000, 5.180000, 2.960000]"
2,17,-1,-1,[]
2,18,-1,-1,[]
2,19,-1,-1,[]
2,20,-1,-1,[]
2,21,-1,-1,[]
2,22,-1,-1,[]
2,23,-1,-1,[]
2,24,-1,-1,[]
3,1,-1,-1,[]
3,2,-1,-1,[]
3,3,-1,-1,[]
3,4,-1,-1,[]
3,5,-1,-1,[]
3,6,-1,-1,[]
3,7,16710,16719,"[6.660000, 5.180000, 2.960000]"
3,8,16710,16719,"[6.660000, 5.180000, 2.960000]"
3,9,16710,16719,"[6.660000, 5.180000, 2.960000]"
3,10,16710,16719,"[6.660000, 5.180000, 2.960000]"
3,11,16710,16719,"[6.660000, 5.180000, 2.960000]"
3,12,16710,16719,"[6.660000, 5.180000, 2.960000]"
3,13,16710,16719,"[6.660000, 5.180000, 2.960000]"
3,14,16710,16719,"[6.660000, 5.180000, 2.960000]"
3,15,16710,16719,"[6.660000, 5.180000, 2.960000]"
3,16,16710,16719,"[6.660000, 5.180000, 2.960000]"
3,17,-1,-1,[]
3,18,-1,-1,[]
3,19,-1,-1,[]
3,20,-1,-1,[]
3,21,-1,-1,[]
3,22,-1,-1,[]
3,23,-1,-1,[]
3,24,-1,-1,[]
4,1,-1,-1,[]
4,2,-1,-1,[]
4,3,-1,-1,[]
4,4,-1,-1,[]
4,5,-1,-1,[]
4,6,-1,-1,[]
4,7,16734,16743,"[6.660000, 5.180000, 2.960000]"
4,8,16734,16743,"[6.660000, 5.180000, 2.960000]"
4,9,16734,16743,"[6.660000, 5.180000, 2.960000]"
4,10,16734,16743,"[6.660000, 5.180000, 2.960000]"
4,11,16734,16743,"[6.660000, 5.180000, 2.960000]"
4,12,16734,16743,"[6.660000, 5.180000, 2.960000]"
4,13,16734,16743,"[6.660000, 5.180000, 2.960000]"
4,14,16734,16743,"[6.660000, 5.180000, 2.960000]"
4,15,16734,16743,"[6.660000, 5.180000, 2.960000]"
4,16,16734,16743,"[6.660000, 5.180000, 2.960000]"
4,17,-1,-1,[]
4,18,-1,-1,[]
4,19,-1,-1,[]
4,20,-1,-1,[]
4,21,-1,-1,[]
4,22,-1,-1,[]
4,23,-1,-1,[]
4,24,-1,-1,[]
5,1,-1,-1,[]
5,2,-1,-1,[]
5,3,-1,-1,[]
5,4,-1,-1,[]
5,5,-1,-1,[]
5,6,-1,-1,[]
5,7,16758,16767,"[6.660000, 5.180000, 2.960000]"
5,8,16758,16767,"[6.660000, 5.180000, 2.960000]"
5,9,16758,16767,"[6.660000, 5.180000, 2.960000]"
5,10,16758,16767,"[6.660000, 5.180000, 2.960000]"
5,11,16758,16767,"[6.660000, 5.180000, 2.960000]"
5,12,16758,16767,"[6.660000, 5.180000, 2.960000]"
5,13,16758,16767,"[6.660000, 5.180000, 2.960000]"
5,14,16758,16767,"[6.660000, 5.180000, 2.960000]"
5,15,16758,16767,"[6.660000, 5.180000, 2.960000]"
5,16,16758,16767,"[6.660000, 5.180000, 2.960000]"
5,17,-1,-1,[]
5,18,-1,-1,[]
5,19,-1,-1,[]
5,20,-1,-1,[]
5,21,-1,-1,[]
5,22,-1,-1,[]
5,23,-1,-1,[]
5,24,-1,-1,[]
6,1,-1,-1,[]
6,2,-1,-1,[]
6,3,-1,-1,[]
6,4,-1,-1,[]
6,5,-1,-1,[]
6,6,-1,-1,[]
6,7,-1,-1,[]
6,8,-1,-1,[]
6,9,-1,-1,[]
6,10,-1,-1,[]
6,11,-1,-1,[]
6,12,-1,-1,[]
6,13,-1,-1,[]
6,14,-1,-1,[]
6,15,-1,-1,[]
6,16,-1,-1,[]
6,17,-1,-1,[]
6,18,-1,-1,[]
6,19,-1,-1,[]
6,20,-1,-1,[]
6,21,-1,-1,[]
6,22,-1,-1,[]
6,23,-1,-1,[]
6,24,-1,-1,[]
7,1,-1,-1,[]
7,2,-1,-1,[]
7,3,-1,-1,[]
7,4,-1,-1,[]
7,5,-1,-1,[]
7,6,-1,-1,[]
7,7,-1,-1,[]
7,8,-1,-1,[]
7,9,-1,-1,[]
7,10,-1,-1,[]
7,11,-1,-1,[]
7,12,-1,-1,[]
7,13,-1,-1,[]
7,14,-1,-1,[]
7,15,-1,-1,[]
7,16,-1,-1,[]
7,17,-1,-1,[]
7,18,-1,-1,[]
7,19,-1,-1,[]
7,20,-1,-1,[]
7,21,-1,-1,[]
7,22,-1,-1,[]
7,23,-1,-1,[]
7,24,-1,-1,[]
1,1,-1,-1,[]
1,2,-1,-1,[]
1,3,-1,-1,[]
1,4,-1,-1,[]
1,5,-1,-1,[]
1,6,-1,-1,[]
1,7,16830,16839,"[6.660000, 5.180000, 2.960000]"
1,8,16830,16839,"[6.660000, 5.180000, 2.960000]"
1,9,16830,16839,"[6.660000, 5.180000, 2.960000]"
1,10,16830,16839,"[6.660000, 5.180000, 2.960000]"
1,11,16830,16839,"[6.660000, 5.180000, 2.960000]"
1,12,16830,16839,"[6.660000, 5.180000, 2.960000]"
1,13,16830,16839,"[6.660000, 5.180000, 2.960000]"
1,14,16830,16839,"[6.660000, 5.180000, 2.960000]"
1,15,16830,16839,"[6.660000, 5.180000, 2.960000]"
1,16,16830,16839,"[6.660000, 5.180000, 2.960000]"
1,17,-1,-1,[]
1,18,-1,-1,[]
1,19,-1,-1,[]
1,20,-1,-1,[]
1,21,-1,-1,[]
1,22,-1,-1,[]
1,23,-1,-1,[]
1,24,-1,-1,[]
2,1,-1,-1,[]
2,2,-1,-1,[]
2,3,-1,-1,[]
2,4,-1,-1,[]
2,5,-1,-1,[]
2,6,-1,-1,[]
2,7,16854,16863,"[6.660000, 5.180000, 2.960000]"
2,8,16854,16863,"[6.660000, 5.180000, 2.960000]"
2,9,16854,16863,"[6.660000, 5.180000, 2.960000]"
2,10,16854,16863,"[6.660000, 5.180000, 2.960000]"
2,11,16854,16863,"[6.660000, 5.180000, 2.960000]"
2,12,16854,16863,"[6.660000, 5.180000, 2.960000]"
2,13,16854,16863,"[6.660000, 5.180000, 2.960000]"
2,14,16854,16863,"[6.660000, 5.180000, 2.960000]"
2,15,16854,16863,"[6.660000, 5.180000, 2.960000]"
2,16,16854,16863,"[6.660000, 5.180000, 2.960000]"
2,17,-1,-1,[]
2,18,-1,-1,[]
2,19,-1,-1,[]
2,20,-1,-1,[]
2,21,-1,-1,[]
2,22,-1,-1,[]
2,23,-1,-1,[]
2,24,-1,-1,[]
3,1,-1,-1,[]
3,2,-1,-1,[]
3,3,-1,-1,[]
3,4,-1,-1,[]
3,5,-1,-1,[]
3,6,-1,-1,[]
3,7,16878,16887,"[6.660000, 5.180000, 2.960000]"
3,8,16878,16887,"[6.660000, 5.180000, 2.960000]"
3,9,16878,16887,"[6.660000, 5.180000, 2.960000]"
3,10,16878,16887,"[6.660000, 5.180000, 2.960000]"
3,11,16878,16887,"[6.660000, 5.180000, 2.960000]"
3,12,16878,16887,"[6.660000, 5.180000, 2.960000]"
3,13,16878,16887,"[6.660000, 5.180000, 2.960000]"
3,14,16878,16887,"[6.660000, 5.180000, 2.960000]"
3,15,16878,16887,"[6.660000, 5.180000, 2.960000]"
3,16,16878,16887,"[6.660000, 5.180000, 2.960000]"
3,17,-1,-1,[]
3,18,-1,-1,[]
3,19,-1,-1,[]
3,20,-1,-1,[]
3,21,-1,-1,[]
3,22,-1,-1,[]
3,23,-1,-1,[]
3,24,-1,-1,[]
4,1,-1,-1,[]
4,2,-1,-1,[]
4,3,-1,-1,[]
4,4,-1,-1,[]
4,5,-1,-1,[]
4,6,-1,-1,[]
4,7,16902,16911,"[6.660000, 5.180000, 2.960000]"
4,8,16902,16911,"[6.660000, 5.180000, 2.960000]"
4,9,16902,16911,"[6.660000, 5.180000, 2.960000]"
4,10,16902,16911,"[6.660000, 5.180000, 2.960000]"
4,11,16902,16911,"[6.660000, 5.180000, 2.960000]"
4,12,16902,16911,"[6.660000, 5.180000, 2.960000]"
4,13,16902,16911,"[6.660000, 5.180000, 2.960000]"
4,14,16902,16911,"[6.660000, 5.180000, 2.960000]"
4,15,16902,16911,"[6.660000, 5.180000, 2.960000]"
4,16,16902,16911,"[6.660000, 5.180000, 2.960000]"
4,17,-1,-1,[]
4,18,-1,-1,[]
4,19,-1,-1,[]
4,20,-1,-1,[]
4,21,-1,-1,[]
4,22,-1,-1,[]
4,23,-1,-1,[]
4,24,-1,-1,[]
5,1,-1,-1,[]
5,2,-1,-1,[]
5,3,-1,-1,[]
5,4,-1,-1,[]
5,5,-1,-1,[]
5,6,-1,-1,[]
5,7,16926,16935,"[6.660000, 5.180000, 2.960000]"
5,8,16926,16935,"[6.660000, 5.180000, 2.960000]"
5,9,16926,16935,"[6.660000, 5.180000, 2.960000]"
5,10,16926,16935,"[6.660000, 5.180000, 2.960000]"
5,11,16926,16935,"[6.660000, 5.180000, 2.960000]"
5,12,16926,16935,"[6.660000, 5.180000, 2.960000]"
5,13,16926,16935,"[6.660000, 5.180000, 2.960000]"
5,14,16926,16935,"[6.660000, 5.180000, 2.960000]"
5,15,16926,16935,"[6.660000, 5.180000, 2.960000]"
5,16,16926,16935,"[6.660000, 5.180000, 2.960000]"
5,17,-1,-1,[]
5,18,-1,-1,[]
5,19,-1,-1,[]
5,20,-1,-1,[]
5,21,-1,-1,[]
5,22,-1,-1,[]
5,23,-1,-1,[]
5,24,-1,-1,[]
6,1,-1,-1,[]
6,2,-1,-1,[]
6,3,-1,-1,[]
6,4,-1,-1,[]
6,5,-1,-1,[]
6,6,-1,-1,[]
6,7,-1,-1,[]
6,8,-1,-1,[]
6,9,-1,-1,[]
6,10,-1,-1,[]
6,11,-1,-1,[]
6,12,-1,-1,[]
6,13,-1,-1,[]
6,14,-1,-1,[]
6,15,-1,-1,[]
6,16,-1,-1,[]
6,17,-1,-1,[]
6,18,-1,-1,[]
6,19,-1,-1,[]
6,20,-1,-1,[]
6,21,-1,-1,[]
6,22,-1,-1,[]
6,23,-1,-1,[]
6,24,-1,-1,[]
7,1,-1,-1,[]
7,2,-1,-1,[]
7,3,-1,-1,[]
7,4,-1,-1,[]
7,5,-1,-1,[]
7,6,-1,-1,[]
7,7,-1,-1,[]
7,8,-1,-1,[]
7,9,-1,-1,[]
7,10,-1,-1,[]
7,11,-1,-1,[]
7,12,-1,-1,[]
7,13,-1,-1,[]
7,14,-1,-1,[]
7,15,-1,-1,[]
7,16,-1,-1,[]
7,17,-1,-1,[]
7,18,-1,-1,[]
7,19,-1,-1,[]
7,20,-1,-1,[]
7,21,-1,-1,[]
7,22,-1,-1,[]
7,23,-1,-1,[]
7,24,-1,-1,[]
1,1,-1,-1,[]
1,2,-1,-1,[]
1,3,-1,-1,[]
1,4,-1,-1,[]
1,5,-1,-1,[]
1,6,-1,-1,[]
1,7,16998,17007,"[6.660000, 5.180000, 2.960000]"
1,8,16998,17007,"[6.660000, 5.180000, 2.960000]"
1,9,16998,17007,"[6.660000, 5.180000, 2.960000]"
1,10,16998,17007,"[6.660000, 5.180000, 2.960000]"
1,11,16998,17007,"[6.660000, 5.180000, 2.960000]"
1,12,16998,17007,"[6.660000, 5.180000, 2.960000]"
1,13,16998,17007,"[6.660000, 5.180000, 2.960000]"
1,14,16998,17007,"[6.660000, 5.180000, 2.960000]"
1,15,16998,17007,"[6.660000, 5.180000, 2.960000]"
1,16,16998,17007,"[6.660000, 5.180000, 2.960000]"
1,17,-1,-1,[]
1,18,-1,-1,[]
1,19,-1,-1,[]
1,20,-1,-1,[]
1,21,-1,-1,[]
1,22,-1,-1,[]
1,23,-1,-1,[]
1,24,-1,-1,[]
2,1,-1,-1,[]
2,2,-1,-1,[]
2,3,-1,-1,[]
2,4,-1,-1,[]
2,5,-1,-1,[]
2,6,-1,-1,[]
2,7,17022,17031,"[6.660000, 5.180000, 2.960000]"
2,8,17022,17031,"[6.660000, 5.180000, 2.960000]"
2,9,17022,17031,"[6.660000, 5.180000, 2.960000]"
2,10,17022,17031,"[6.660000, 5.180000, 2.960000]"
2,11,17022,17031,"[6.660000, 5.180000, 2.960000]"
2,12,17022,17031,"[6.660000, 5.180000, 2.960000]"
2,13,17022,17031,"[6.660000, 5.180000, 2.960000]"
2,14,17022,17031,"[6.660000, 5.180000, 2.960000]"
2,15,17022,17031,"[6.660000, 5.180000, 2.960000]"
2,16,17022,17031,"[6.660000, 5.180000, 2.960000]"
2,17,-1,-1,[]
2,18,-1,-1,[]
2,19,-1,-1,[]
2,20,-1,-1,[]
